movieId,title,genres,YEAR,Thriller,Horror,Action,Romance,Comedy,SciFi,Children,Mystery,Fantasy,Adventure,FilmNoir,Crime,Western,Animation,Drama,War,Musical,Documentary,None
906,Gaslight (1944),Drama|Thriller,1944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
997,Caught (1996),Drama|Thriller,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1003,Extreme Measures (1996),Drama|Thriller,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1480,Smilla's Sense of Snow (1997),Drama|Thriller,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1483,Crash (1996),Drama|Thriller,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1609,187 (One Eight Seven) (1997),Drama|Thriller,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1841,"Gingerbread Man, The (1998)",Drama|Thriller,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1908,Resurrection Man (1998),Drama|Thriller,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,1934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2221,Blackmail (1929),Drama|Thriller,1929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2320,Apt Pupil (1998),Drama|Thriller,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2326,Shattered Image (1998),Drama|Thriller,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2419,Extremities (1986),Drama|Thriller,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2479,Gloria (1999),Drama|Thriller,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2523,Rollercoaster (1977),Drama|Thriller,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2557,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2676,Instinct (1999),Drama|Thriller,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2840,Stigmata (1999),Drama|Thriller,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2850,Public Access (1993),Drama|Thriller,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2939,Niagara (1953),Drama|Thriller,1953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2967,"Bad Seed, The (1956)",Drama|Thriller,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3006,"Insider, The (1999)",Drama|Thriller,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3063,Poison Ivy (1992),Drama|Thriller,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3064,Poison Ivy: New Seduction (1997),Drama|Thriller,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3101,Fatal Attraction (1987),Drama|Thriller,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3150,"War Zone, The (1999)",Drama|Thriller,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3274,Single White Female (1992),Drama|Thriller,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3318,Deterrence (1999),Drama|Thriller,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3370,Betrayed (1988),Drama|Thriller,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3403,Raise the Titanic (1980),Drama|Thriller,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3409,Final Destination (2000),Drama|Thriller,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3420,...And Justice for All (1979),Drama|Thriller,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3457,Waking the Dead (2000),Drama|Thriller,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3510,Frequency (2000),Drama|Thriller,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3513,Rules of Engagement (2000),Drama|Thriller,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3518,"End of Violence, The (1997)",Drama|Thriller,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3553,Gossip (2000),Drama|Thriller,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3731,Cutter's Way (1981),Drama|Thriller,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3755,"Perfect Storm, The (2000)",Drama|Thriller,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3810,White Sands (1992),Drama|Thriller,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3848,Silent Fall (1994),Drama|Thriller,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3952,"Contender, The (2000)",Drama|Thriller,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3960,Haunted (1995),Drama|Thriller,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4109,Flowers in the Attic (1987),Drama|Thriller,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4234,"Tailor of Panama, The (2001)",Drama|Thriller,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4251,Chopper (2000),Drama|Thriller,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4468,Apartment Zero (1988),Drama|Thriller,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4586,"Dry White Season, A (1989)",Drama|Thriller,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4803,Play Misty for Me (1971),Drama|Thriller,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4829,Lady in a Cage (1964),Drama|Thriller,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4983,"Holcroft Covenant, The (1985)",Drama|Thriller,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5033,"Russia House, The (1990)",Drama|Thriller,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5111,"Good Son, The (1993)",Drama|Thriller,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5175,Hidden Agenda (1990),Drama|Thriller,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5179,Gloria (1980),Drama|Thriller,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5198,"Long Good Friday, The (1980)",Drama|Thriller,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5293,Changing Lanes (2002),Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5295,New Best Friend (2002),Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5297,"Cat's Meow, The (2002)",Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5343,"Temp, The (1993)",Drama|Thriller,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5344,Thief of Hearts (1984),Drama|Thriller,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5364,Unfaithful (2002),Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5387,Enough (2002),Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5394,Don't Bother to Knock (1952),Drama|Thriller,1952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5400,"Sum of All Fears, The (2002)",Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5511,Pandora's Box (2002),Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5528,One Hour Photo (2002),Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5562,Snipes (2001),Drama|Thriller,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5655,"Fan, The (1981)",Drama|Thriller,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5677,Abandon (2002),Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5828,Blackrock (1997),Drama|Thriller,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5865,Tattoo (1981),Drama|Thriller,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5930,Brimstone and Treacle (1982),Drama|Thriller,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5960,Bad Influence (1990),Drama|Thriller,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5962,Body of Evidence (1993),Drama|Thriller,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6072,"Unfaithful Wife, The (Femme infidèle, La) (1969)",Drama|Thriller,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6150,Wrong Is Right (a.k.a. The Man With the Deadly Lens) (1982),Drama|Thriller,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6267,Assassination Tango (2002),Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6281,Phone Booth (2002),Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6301,Straw Dogs (1971),Drama|Thriller,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6440,Barton Fink (1991),Drama|Thriller,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6473,Half Moon Street (1986),Drama|Thriller,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6639,Wait Until Dark (1967),Drama|Thriller,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6681,All the Little Animals (1998),Drama|Thriller,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6751,Cold Creek Manor (2003),Drama|Thriller,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6787,All the President's Men (1976),Drama|Thriller,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6810,Sleeping with the Enemy (1991),Drama|Thriller,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6879,Runaway Jury (2003),Drama|Thriller,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6905,Storyville (1992),Drama|Thriller,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6955,Blindness (2003),Drama|Thriller,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6971,Europa (Zentropa) (1991),Drama|Thriller,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7110,Blind Beast (Môjuu) (1969),Drama|Thriller,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7152,"Statement, The (2003)",Drama|Thriller,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7330,Tokyo Joe (1949),Drama|Thriller,1949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7331,"Serpent's Egg, The (Schlangenei, Das) (1977)",Drama|Thriller,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7698,"China Syndrome, The (1979)",Drama|Thriller,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7912,Finder's Fee (2001),Drama|Thriller,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7944,"Night of the Iguana, The (1964)",Drama|Thriller,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,1953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8340,Escape from Alcatraz (1979),Drama|Thriller,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8608,"Butcher, The (Boucher, Le) (1970)",Drama|Thriller,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8639,"Clearing, The (2004)",Drama|Thriller,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8649,Gray Lady Down (1978),Drama|Thriller,1978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8658,Zandalee (1991),Drama|Thriller,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8828,Dead Ringer (1964),Drama|Thriller,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8835,Paparazzi (2004),Drama|Thriller,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8973,Bad Education (La mala educación) (2004),Drama|Thriller,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25748,HE Who Gets Slapped (1924),Drama|Thriller,1924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26064,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller,1960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26720,Closet Land (1991),Drama|Thriller,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26965,"Boxer, The (1997)",Drama|Thriller,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27124,Bleeder (1999),Drama|Thriller,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27408,Ripley's Game (2002),Drama|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27821,"Interpreter, The (2005)",Drama|Thriller,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27822,Open Water (2003),Drama|Thriller,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27838,Mean Creek (2004),Drama|Thriller,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32025,Walk on Water (2004),Drama|Thriller,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32668,Blind Horizon (2003),Drama|Thriller,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32719,Burn! (Queimada) (1969),Drama|Thriller,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34065,Billion Dollar Brain (1967),Drama|Thriller,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34177,"Hindenburg, The (1975)",Drama|Thriller,1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34579,"24th Day, The (2004)",Drama|Thriller,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36517,"Constant Gardener, The (2005)",Drama|Thriller,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38881,Punishment Park (1971),Drama|Thriller,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39419,Where the Truth Lies (2005),Drama|Thriller,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40583,Syriana (2005),Drama|Thriller,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40614,Derailed (2005),Drama|Thriller,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42952,"Woman's Face, A (1941)",Drama|Thriller,1941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44974,Hard Candy (2005),Drama|Thriller,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45137,Irresistible (2006),Drama|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45172,23 (23 - Nichts ist so wie es scheint) (1998),Drama|Thriller,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46572,Edmond (2005),Drama|Thriller,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46723,Babel (2006),Drama|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48738,"Last King of Scotland, The (2006)",Drama|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48879,Catch a Fire (2006),Drama|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48909,5 Fingers (1952),Drama|Thriller,1952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49822,"Good Shepherd, The (2006)",Drama|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49951,Sebastiane (1976),Drama|Thriller,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50886,Five Fingers (2006),Drama|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50940,Murk (Mørke) (2005),Drama|Thriller,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51080,Breach (2007),Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51847,Right at Your Door (2006),Drama|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52458,Disturbia (2007),Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53921,"Mighty Heart, A (2007)",Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54116,First Snow (2006),Drama|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54510,Joshua (2007),Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54787,Death Sentence (2007),Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55067,Requiem (2006),Drama|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55276,Michael Clayton (2007),Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55284,Rendition (2007),Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55288,Reservation Road (2007),Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55389,"Nanny, The (1965)",Drama|Thriller,1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55406,Civic Duty (2006),Drama|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56169,Awake (2007),Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56485,Return to Sender (2004),Drama|Thriller,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58287,Descent (2007),Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58301,Funny Games U.S. (2007),Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58434,"Little Trip to Heaven, A (2005)",Drama|Thriller,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58937,Julia (2008),Drama|Thriller,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59107,"Life Before Her Eyes, The (2007)",Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60590,"Heartbeat Detector (Question humaine, La) (2007)",Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60735,Shotgun Stories (2007),Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60885,"Zone, The (La Zona) (2007)",Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61110,Quid Pro Quo (2008),Drama|Thriller,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61264,"Girl Cut in Two, The (Fille coupée en deux, La) (2007)",Drama|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61705,Lakeview Terrace (2008),Drama|Thriller,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62235,Red (2008),Drama|Thriller,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65772,"Lazarus Project, The (2008)",Drama|Thriller,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66068,Indictment: The McMartin Trial (1995),Drama|Thriller,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66198,"International, The (2009)",Drama|Thriller,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67620,Nothing But the Truth (2008),Drama|Thriller,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68259,Aamir (2008),Drama|Thriller,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69904,Open Water 2: Adrift (2006),Drama|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70432,Fail Safe (2000),Drama|Thriller,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71838,Law Abiding Citizen (2009),Drama|Thriller,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73885,Troubled Water (DeUsynlige) (2008),Drama|Thriller,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74156,Edge of Darkness (2010),Drama|Thriller,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74493,"Steam Experiment, The (2009)",Drama|Thriller,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74937,Two-Minute Warning (1976),Drama|Thriller,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76079,Chloe (2009),Drama|Thriller,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76117,"King and the Clown, The (Wang-ui namja) (2005)",Drama|Thriller,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76716,Downloading Nancy (2008),Drama|Thriller,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76772,Carne (1991),Drama|Thriller,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78099,"Ape, The (Apan) (2009)",Drama|Thriller,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78218,Unthinkable (2010),Drama|Thriller,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78235,Betrayal (1983),Drama|Thriller,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78519,No Highway in the Sky (1951),Drama|Thriller,1951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78574,Winter's Bone (2010),Drama|Thriller,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78681,"Wild Hunt, The (2009)",Drama|Thriller,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78838,"Cry of the Owl, The (2009)",Drama|Thriller,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78903,State of Siege (État de siège) (1972),Drama|Thriller,1972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79259,Cherrybomb (2009),Drama|Thriller,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79860,"Experiment, The (2010)",Drama|Thriller,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80126,"American, The (2010)",Drama|Thriller,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80339,Homecoming (2009),Drama|Thriller,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80500,Fear Me Not (Den du frygter) (2008),Drama|Thriller,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80880,Stone (2010),Drama|Thriller,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81046,Martha (1974),Drama|Thriller,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81495,"Countess, The (2009)",Drama|Thriller,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81591,Black Swan (2010),Drama|Thriller,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81641,Fair Game (2010),Drama|Thriller,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82202,"Tourist, The (2010)",Drama|Thriller,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85542,Map of the Sounds of Tokyo (2009),Drama|Thriller,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87028,"Roommate, The (2011)",Drama|Thriller,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
